23594	ORC6	H. sapiens	8318	CDC45	H. sapiens
23594	ORC6	H. sapiens	990	CDC6	H. sapiens
23623	RUSC1	H. sapiens	10273	STUB1	H. sapiens
23623	RUSC1	H. sapiens	11030	RBPMS	H. sapiens
23623	RUSC1	H. sapiens	9240	PNMA1	H. sapiens
23636	NUP62	H. sapiens	10152	ABI2	H. sapiens
23636	NUP62	H. sapiens	11339	OIP5	H. sapiens
23636	NUP62	H. sapiens	115106	HAUS1	H. sapiens
23636	NUP62	H. sapiens	26258	BLOC1S6	H. sapiens
23636	NUP62	H. sapiens	3838	KPNA2	H. sapiens
23636	NUP62	H. sapiens	4005	LMO2	H. sapiens
23636	NUP62	H. sapiens	5903	RANBP2	H. sapiens
23636	NUP62	H. sapiens	6605	SMARCE1	H. sapiens
23637	RABGAP1	H. sapiens	23710	GABARAPL1	H. sapiens
23637	RABGAP1	H. sapiens	5870	RAB6A	H. sapiens
23710	GABARAPL1	H. sapiens	10133	OPTN	H. sapiens
23710	GABARAPL1	H. sapiens	10241	CALCOCO2	H. sapiens
23710	GABARAPL1	H. sapiens	10318	TNIP1	H. sapiens
23710	GABARAPL1	H. sapiens	10533	ATG7	H. sapiens
23710	GABARAPL1	H. sapiens	113146	AHNAK2	H. sapiens
23710	GABARAPL1	H. sapiens	139341	FUNDC1	H. sapiens
23710	GABARAPL1	H. sapiens	162427	RETREG3	H. sapiens
23710	GABARAPL1	H. sapiens	23637	RABGAP1	H. sapiens
23710	GABARAPL1	H. sapiens	4077	NBR1	H. sapiens
23710	GABARAPL1	H. sapiens	4734	NEDD4	H. sapiens
23710	GABARAPL1	H. sapiens	64422	ATG3	H. sapiens
23710	GABARAPL1	H. sapiens	665	BNIP3L	H. sapiens
23710	GABARAPL1	H. sapiens	84078	KBTBD7	H. sapiens
23710	GABARAPL1	H. sapiens	8439	NSMAF	H. sapiens
23710	GABARAPL1	H. sapiens	8452	CUL3	H. sapiens
23710	GABARAPL1	H. sapiens	8878	SQSTM1	H. sapiens
23710	GABARAPL1	H. sapiens	8887	TAX1BP1	H. sapiens
23710	GABARAPL1	H. sapiens	89890	KBTBD6	H. sapiens
23710	GABARAPL1	H. sapiens	94241	TP53INP1	H. sapiens
23710	GABARAPL1	H. sapiens	9779	TBC1D5	H. sapiens
23710	GABARAPL1	H. sapiens	9821	RB1CC1	H. sapiens
24137	KIF4A	H. sapiens	9055	PRC1	H. sapiens
25	ABL1	H. sapiens	10006	ABI1	H. sapiens
25	ABL1	H. sapiens	10152	ABI2	H. sapiens
25	ABL1	H. sapiens	10273	STUB1	H. sapiens
25	ABL1	H. sapiens	1499	CTNNB1	H. sapiens
25	ABL1	H. sapiens	1956	EGFR	H. sapiens
25	ABL1	H. sapiens	2064	ERBB2	H. sapiens
25	ABL1	H. sapiens	2885	GRB2	H. sapiens
25	ABL1	H. sapiens	3725	JUN	H. sapiens
25	ABL1	H. sapiens	4193	MDM2	H. sapiens
25	ABL1	H. sapiens	472	ATM	H. sapiens
25	ABL1	H. sapiens	545	ATR	H. sapiens
25	ABL1	H. sapiens	5925	RB1	H. sapiens
25	ABL1	H. sapiens	6714	SRC	H. sapiens
25	ABL1	H. sapiens	672	BRCA1	H. sapiens
25	ABL1	H. sapiens	7112	TMPO	H. sapiens
25	ABL1	H. sapiens	7157	TP53	H. sapiens
25	ABL1	H. sapiens	857	CAV1	H. sapiens
25	ABL1	H. sapiens	867	CBL	H. sapiens
25	ABL1	H. sapiens	9021	SOCS3	H. sapiens
2534	FYN	H. sapiens	10040	TOM1L1	H. sapiens
2534	FYN	H. sapiens	10399	RACK1	H. sapiens
2534	FYN	H. sapiens	10657	KHDRBS1	H. sapiens
2534	FYN	H. sapiens	1499	CTNNB1	H. sapiens
2534	FYN	H. sapiens	1500	CTNND1	H. sapiens
2534	FYN	H. sapiens	2534	FYN	H. sapiens
2534	FYN	H. sapiens	5296	PIK3R2	H. sapiens
2534	FYN	H. sapiens	6464	SHC1	H. sapiens
2534	FYN	H. sapiens	6714	SRC	H. sapiens
2534	FYN	H. sapiens	6774	STAT3	H. sapiens
2534	FYN	H. sapiens	6850	SYK	H. sapiens
2534	FYN	H. sapiens	695	BTK	H. sapiens
2534	FYN	H. sapiens	7454	WAS	H. sapiens
2534	FYN	H. sapiens	8651	SOCS1	H. sapiens
2534	FYN	H. sapiens	867	CBL	H. sapiens
25793	FBXO7	H. sapiens	6500	SKP1	H. sapiens
25793	FBXO7	H. sapiens	9500	MAGED1	H. sapiens
25842	ASF1A	H. sapiens	4171	MCM2	H. sapiens
25861	WHRN	H. sapiens	8573	CASK	H. sapiens
25913	POT1	H. sapiens	1073	CFL2	H. sapiens
25936	NSL1	H. sapiens	10951	CBX1	H. sapiens
25936	NSL1	H. sapiens	11335	CBX3	H. sapiens
25936	NSL1	H. sapiens	23468	CBX5	H. sapiens
25936	NSL1	H. sapiens	57082	KNL1	H. sapiens
25959	KANK2	H. sapiens	166	TLE5	H. sapiens
25959	KANK2	H. sapiens	2274	FHL2	H. sapiens
25959	KANK2	H. sapiens	25959	KANK2	H. sapiens
25959	KANK2	H. sapiens	2801	GOLGA2	H. sapiens
25959	KANK2	H. sapiens	4005	LMO2	H. sapiens
25959	KANK2	H. sapiens	80125	CCDC33	H. sapiens
25959	KANK2	H. sapiens	8543	LMO4	H. sapiens
25959	KANK2	H. sapiens	8655	DYNLL1	H. sapiens
2597	GAPDH	H. sapiens	1956	EGFR	H. sapiens
2597	GAPDH	H. sapiens	2597	GAPDH	H. sapiens
2597	GAPDH	H. sapiens	351	APP	H. sapiens
2597	GAPDH	H. sapiens	7083	TK1	H. sapiens
26121	PRPF31	H. sapiens	10241	CALCOCO2	H. sapiens
26121	PRPF31	H. sapiens	145282	MIPOL1	H. sapiens
26121	PRPF31	H. sapiens	166	TLE5	H. sapiens
26121	PRPF31	H. sapiens	1912	PHC2	H. sapiens
26121	PRPF31	H. sapiens	2801	GOLGA2	H. sapiens
26121	PRPF31	H. sapiens	3866	KRT15	H. sapiens
26121	PRPF31	H. sapiens	388677	NOTCH2NLA	H. sapiens
26121	PRPF31	H. sapiens	55536	CDCA7L	H. sapiens
26121	PRPF31	H. sapiens	5987	TRIM27	H. sapiens
26121	PRPF31	H. sapiens	6477	SIAH1	H. sapiens
26121	PRPF31	H. sapiens	80125	CCDC33	H. sapiens
26121	PRPF31	H. sapiens	80705	TSGA10	H. sapiens
26121	PRPF31	H. sapiens	8676	STX11	H. sapiens
26121	PRPF31	H. sapiens	9240	PNMA1	H. sapiens
26206	SPAG8	H. sapiens	5307	PITX1	H. sapiens
26206	SPAG8	H. sapiens	6631	SNRPC	H. sapiens
26258	BLOC1S6	H. sapiens	10152	ABI2	H. sapiens
26258	BLOC1S6	H. sapiens	115106	HAUS1	H. sapiens
26258	BLOC1S6	H. sapiens	23636	NUP62	H. sapiens
26258	BLOC1S6	H. sapiens	26258	BLOC1S6	H. sapiens
26258	BLOC1S6	H. sapiens	8676	STX11	H. sapiens
2627	GATA6	H. sapiens	6667	SP1	H. sapiens
26271	FBXO5	H. sapiens	27338	UBE2S	H. sapiens
26271	FBXO5	H. sapiens	29945	ANAPC4	H. sapiens
26271	FBXO5	H. sapiens	5347	PLK1	H. sapiens
26271	FBXO5	H. sapiens	6500	SKP1	H. sapiens
26271	FBXO5	H. sapiens	8881	CDC16	H. sapiens
26271	FBXO5	H. sapiens	983	CDK1	H. sapiens
26271	FBXO5	H. sapiens	991	CDC20	H. sapiens
26271	FBXO5	H. sapiens	996	CDC27	H. sapiens
26575	RGS17	H. sapiens	125058	TBC1D16	H. sapiens
26575	RGS17	H. sapiens	2770	GNAI1	H. sapiens
26575	RGS17	H. sapiens	2773	GNAI3	H. sapiens
26575	RGS17	H. sapiens	358	AQP1	H. sapiens
26575	RGS17	H. sapiens	4736	RPL10A	H. sapiens
26575	RGS17	H. sapiens	57532	NUFIP2	H. sapiens
2690	GHR	H. sapiens	2885	GRB2	H. sapiens
2690	GHR	H. sapiens	5781	PTPN11	H. sapiens
2690	GHR	H. sapiens	5787	PTPRB	H. sapiens
2690	GHR	H. sapiens	6464	SHC1	H. sapiens
2690	GHR	H. sapiens	6500	SKP1	H. sapiens
2690	GHR	H. sapiens	6774	STAT3	H. sapiens
2690	GHR	H. sapiens	8651	SOCS1	H. sapiens
2690	GHR	H. sapiens	9021	SOCS3	H. sapiens
2706	GJB2	H. sapiens	2706	GJB2	H. sapiens
27102	EIF2AK1	H. sapiens	3320	HSP90AA1	H. sapiens
27111	SDCBP2	H. sapiens	10921	RNPS1	H. sapiens
27111	SDCBP2	H. sapiens	27111	SDCBP2	H. sapiens
27111	SDCBP2	H. sapiens	5050	PAFAH1B3	H. sapiens
27111	SDCBP2	H. sapiens	54819	ZCCHC10	H. sapiens
27111	SDCBP2	H. sapiens	84285	EIF1AD	H. sapiens
27111	SDCBP2	H. sapiens	84950	PRPF38A	H. sapiens
27145	FILIP1	H. sapiens	2316	FLNA	H. sapiens
27145	FILIP1	H. sapiens	351	APP	H. sapiens
27338	UBE2S	H. sapiens	26271	FBXO5	H. sapiens
27338	UBE2S	H. sapiens	51529	ANAPC11	H. sapiens
27338	UBE2S	H. sapiens	7316	UBC	H. sapiens
27338	UBE2S	H. sapiens	7317	UBA1	H. sapiens
27338	UBE2S	H. sapiens	9616	RNF7	H. sapiens
27338	UBE2S	H. sapiens	991	CDC20	H. sapiens
27338	UBE2S	H. sapiens	996	CDC27	H. sapiens
2770	GNAI1	H. sapiens	2782	GNB1	H. sapiens
2770	GNAI1	H. sapiens	54331	GNG2	H. sapiens
2770	GNAI1	H. sapiens	59345	GNB4	H. sapiens
2773	GNAI3	H. sapiens	1956	EGFR	H. sapiens
2773	GNAI3	H. sapiens	2782	GNB1	H. sapiens
2773	GNAI3	H. sapiens	59345	GNB4	H. sapiens
2778	GNAS	H. sapiens	154	ADRB2	H. sapiens
2778	GNAS	H. sapiens	1956	EGFR	H. sapiens
2778	GNAS	H. sapiens	2782	GNB1	H. sapiens
2782	GNB1	H. sapiens	154	ADRB2	H. sapiens
2782	GNB1	H. sapiens	156	GRK2	H. sapiens
2782	GNB1	H. sapiens	2770	GNAI1	H. sapiens
2782	GNB1	H. sapiens	2773	GNAI3	H. sapiens
2782	GNB1	H. sapiens	2778	GNAS	H. sapiens
2782	GNB1	H. sapiens	2791	GNG11	H. sapiens
2782	GNB1	H. sapiens	54331	GNG2	H. sapiens
2791	GNG11	H. sapiens	2353	FOS	H. sapiens
2791	GNG11	H. sapiens	2782	GNB1	H. sapiens
2791	GNG11	H. sapiens	4223	MEOX2	H. sapiens
2791	GNG11	H. sapiens	59345	GNB4	H. sapiens
2791	GNG11	H. sapiens	80817	CEP44	H. sapiens
2801	GOLGA2	H. sapiens	115106	HAUS1	H. sapiens
2801	GOLGA2	H. sapiens	166	TLE5	H. sapiens
2801	GOLGA2	H. sapiens	170954	PPP1R18	H. sapiens
2801	GOLGA2	H. sapiens	25959	KANK2	H. sapiens
2801	GOLGA2	H. sapiens	26121	PRPF31	H. sapiens
2801	GOLGA2	H. sapiens	4005	LMO2	H. sapiens
2801	GOLGA2	H. sapiens	4176	MCM7	H. sapiens
2801	GOLGA2	H. sapiens	4236	MFAP1	H. sapiens
2801	GOLGA2	H. sapiens	4998	ORC1	H. sapiens
2801	GOLGA2	H. sapiens	5108	PCM1	H. sapiens
2801	GOLGA2	H. sapiens	5296	PIK3R2	H. sapiens
2801	GOLGA2	H. sapiens	55093	NTAQ1	H. sapiens
2801	GOLGA2	H. sapiens	55388	MCM10	H. sapiens
2801	GOLGA2	H. sapiens	55885	LMO3	H. sapiens
2801	GOLGA2	H. sapiens	604	BCL6	H. sapiens
2801	GOLGA2	H. sapiens	6605	SMARCE1	H. sapiens
2801	GOLGA2	H. sapiens	6631	SNRPC	H. sapiens
2801	GOLGA2	H. sapiens	7329	UBE2I	H. sapiens
2801	GOLGA2	H. sapiens	84140	FAM161A	H. sapiens
2801	GOLGA2	H. sapiens	84612	PARD6B	H. sapiens
2801	GOLGA2	H. sapiens	8502	PKP4	H. sapiens
2801	GOLGA2	H. sapiens	8543	LMO4	H. sapiens
2801	GOLGA2	H. sapiens	8796	SCEL	H. sapiens
2801	GOLGA2	H. sapiens	8825	LIN7A	H. sapiens
2801	GOLGA2	H. sapiens	9099	USP2	H. sapiens
2801	GOLGA2	H. sapiens	988	CDC5L	H. sapiens
284	ANGPT1	H. sapiens	7010	TEK	H. sapiens
285381	DPH3	H. sapiens	120379	PIH1D2	H. sapiens
2885	GRB2	H. sapiens	10006	ABI1	H. sapiens
2885	GRB2	H. sapiens	10040	TOM1L1	H. sapiens
2885	GRB2	H. sapiens	10253	SPRY2	H. sapiens
2885	GRB2	H. sapiens	10262	SF3B4	H. sapiens
2885	GRB2	H. sapiens	1027	CDKN1B	H. sapiens
2885	GRB2	H. sapiens	10342	TFG	H. sapiens
2885	GRB2	H. sapiens	10657	KHDRBS1	H. sapiens
2885	GRB2	H. sapiens	166	TLE5	H. sapiens
2885	GRB2	H. sapiens	1956	EGFR	H. sapiens
2885	GRB2	H. sapiens	2059	EPS8	H. sapiens
2885	GRB2	H. sapiens	2060	EPS15	H. sapiens
2885	GRB2	H. sapiens	2064	ERBB2	H. sapiens
2885	GRB2	H. sapiens	2335	FN1	H. sapiens
2885	GRB2	H. sapiens	25	ABL1	H. sapiens
2885	GRB2	H. sapiens	2690	GHR	H. sapiens
2885	GRB2	H. sapiens	2885	GRB2	H. sapiens
2885	GRB2	H. sapiens	30011	SH3KBP1	H. sapiens
2885	GRB2	H. sapiens	4005	LMO2	H. sapiens
2885	GRB2	H. sapiens	4869	NPM1	H. sapiens
2885	GRB2	H. sapiens	5058	PAK1	H. sapiens
2885	GRB2	H. sapiens	5296	PIK3R2	H. sapiens
2885	GRB2	H. sapiens	5601	MAPK9	H. sapiens
2885	GRB2	H. sapiens	5781	PTPN11	H. sapiens
2885	GRB2	H. sapiens	5966	REL	H. sapiens
2885	GRB2	H. sapiens	5987	TRIM27	H. sapiens
2885	GRB2	H. sapiens	60491	NIF3L1	H. sapiens
2885	GRB2	H. sapiens	6464	SHC1	H. sapiens
2885	GRB2	H. sapiens	695	BTK	H. sapiens
2885	GRB2	H. sapiens	7311	UBA52	H. sapiens
2885	GRB2	H. sapiens	7316	UBC	H. sapiens
2885	GRB2	H. sapiens	7454	WAS	H. sapiens
2885	GRB2	H. sapiens	84708	LNX1	H. sapiens
2885	GRB2	H. sapiens	8651	SOCS1	H. sapiens
2885	GRB2	H. sapiens	867	CBL	H. sapiens
2885	GRB2	H. sapiens	8976	WASL	H. sapiens
2885	GRB2	H. sapiens	9732	DOCK4	H. sapiens
2885	GRB2	H. sapiens	998	CDC42	H. sapiens
2890	GRIA1	H. sapiens	1739	DLG1	H. sapiens
2890	GRIA1	H. sapiens	2036	EPB41L1	H. sapiens
2890	GRIA1	H. sapiens	8878	SQSTM1	H. sapiens
28984	RGCC	H. sapiens	983	CDK1	H. sapiens
29028	ATAD2	H. sapiens	2099	ESR1	H. sapiens
29028	ATAD2	H. sapiens	4609	MYC	H. sapiens
29089	UBE2T	H. sapiens	2177	FANCD2	H. sapiens
29089	UBE2T	H. sapiens	55120	FANCL	H. sapiens
29089	UBE2T	H. sapiens	7317	UBA1	H. sapiens
29844	TFPT	H. sapiens	115106	HAUS1	H. sapiens
29844	TFPT	H. sapiens	29844	TFPT	H. sapiens
29844	TFPT	H. sapiens	4005	LMO2	H. sapiens
29844	TFPT	H. sapiens	55536	CDCA7L	H. sapiens
29945	ANAPC4	H. sapiens	26271	FBXO5	H. sapiens
29945	ANAPC4	H. sapiens	51529	ANAPC11	H. sapiens
29945	ANAPC4	H. sapiens	8881	CDC16	H. sapiens
29945	ANAPC4	H. sapiens	991	CDC20	H. sapiens
29945	ANAPC4	H. sapiens	996	CDC27	H. sapiens
29974	A1CF	H. sapiens	5966	REL	H. sapiens
29974	A1CF	H. sapiens	8436	CAVIN2	H. sapiens
29979	UBQLN1	H. sapiens	10254	STAM2	H. sapiens
29979	UBQLN1	H. sapiens	1300	COL10A1	H. sapiens
29979	UBQLN1	H. sapiens	2060	EPS15	H. sapiens
29979	UBQLN1	H. sapiens	2335	FN1	H. sapiens
29979	UBQLN1	H. sapiens	29979	UBQLN1	H. sapiens
29979	UBQLN1	H. sapiens	351	APP	H. sapiens
29979	UBQLN1	H. sapiens	4176	MCM7	H. sapiens
29979	UBQLN1	H. sapiens	5710	PSMD4	H. sapiens
29979	UBQLN1	H. sapiens	7311	UBA52	H. sapiens
29979	UBQLN1	H. sapiens	7316	UBC	H. sapiens
29979	UBQLN1	H. sapiens	7337	UBE3A	H. sapiens
29979	UBQLN1	H. sapiens	7415	VCP	H. sapiens
29979	UBQLN1	H. sapiens	9240	PNMA1	H. sapiens
29979	UBQLN1	H. sapiens	9413	FAM189A2	H. sapiens
30011	SH3KBP1	H. sapiens	10253	SPRY2	H. sapiens
30011	SH3KBP1	H. sapiens	10657	KHDRBS1	H. sapiens
30011	SH3KBP1	H. sapiens	2885	GRB2	H. sapiens
30011	SH3KBP1	H. sapiens	30011	SH3KBP1	H. sapiens
30011	SH3KBP1	H. sapiens	64411	ARAP3	H. sapiens
30011	SH3KBP1	H. sapiens	6456	SH3GL2	H. sapiens
30011	SH3KBP1	H. sapiens	6457	SH3GL3	H. sapiens
30011	SH3KBP1	H. sapiens	7316	UBC	H. sapiens
30011	SH3KBP1	H. sapiens	867	CBL	H. sapiens
3065	HDAC1	H. sapiens	1026	CDKN1A	H. sapiens
3065	HDAC1	H. sapiens	1052	CEBPD	H. sapiens
3065	HDAC1	H. sapiens	10765	KDM5B	H. sapiens
3065	HDAC1	H. sapiens	1457	CSNK2A1	H. sapiens
3065	HDAC1	H. sapiens	1487	CTBP1	H. sapiens
3065	HDAC1	H. sapiens	2099	ESR1	H. sapiens
3065	HDAC1	H. sapiens	4088	SMAD3	H. sapiens
3065	HDAC1	H. sapiens	4193	MDM2	H. sapiens
3065	HDAC1	H. sapiens	4609	MYC	H. sapiens
3065	HDAC1	H. sapiens	467	ATF3	H. sapiens
3065	HDAC1	H. sapiens	4790	NFKB1	H. sapiens
3065	HDAC1	H. sapiens	53335	BCL11A	H. sapiens
3065	HDAC1	H. sapiens	5468	PPARG	H. sapiens
3065	HDAC1	H. sapiens	5925	RB1	H. sapiens
3065	HDAC1	H. sapiens	5928	RBBP4	H. sapiens
3065	HDAC1	H. sapiens	5970	RELA	H. sapiens
3065	HDAC1	H. sapiens	604	BCL6	H. sapiens
3065	HDAC1	H. sapiens	6667	SP1	H. sapiens
3065	HDAC1	H. sapiens	7088	TLE1	H. sapiens
3065	HDAC1	H. sapiens	7153	TOP2A	H. sapiens
3065	HDAC1	H. sapiens	7155	TOP2B	H. sapiens
3065	HDAC1	H. sapiens	7157	TP53	H. sapiens
3065	HDAC1	H. sapiens	7329	UBE2I	H. sapiens
3065	HDAC1	H. sapiens	8204	NRIP1	H. sapiens
3065	HDAC1	H. sapiens	8553	BHLHE40	H. sapiens
3065	HDAC1	H. sapiens	9112	MTA1	H. sapiens
3066	HDAC2	H. sapiens	1457	CSNK2A1	H. sapiens
3066	HDAC2	H. sapiens	1487	CTBP1	H. sapiens
3066	HDAC2	H. sapiens	4087	SMAD2	H. sapiens
3066	HDAC2	H. sapiens	53335	BCL11A	H. sapiens
3066	HDAC2	H. sapiens	5925	RB1	H. sapiens
3066	HDAC2	H. sapiens	5970	RELA	H. sapiens
3066	HDAC2	H. sapiens	672	BRCA1	H. sapiens
3066	HDAC2	H. sapiens	7157	TP53	H. sapiens
3066	HDAC2	H. sapiens	9112	MTA1	H. sapiens
3066	HDAC2	H. sapiens	9314	KLF4	H. sapiens
3081	HGD	H. sapiens	3081	HGD	H. sapiens
30836	DNTTIP2	H. sapiens	5468	PPARG	H. sapiens
3106	HLA-B	H. sapiens	10288	LILRB2	H. sapiens
3106	HLA-B	H. sapiens	6772	STAT1	H. sapiens
3135	HLA-G	H. sapiens	10288	LILRB2	H. sapiens
3135	HLA-G	H. sapiens	3135	HLA-G	H. sapiens
3149	HMGB3	H. sapiens	6386	SDCBP	H. sapiens
3159	HMGA1	H. sapiens	1051	CEBPB	H. sapiens
3159	HMGA1	H. sapiens	1387	CREBBP	H. sapiens
3159	HMGA1	H. sapiens	1457	CSNK2A1	H. sapiens
3159	HMGA1	H. sapiens	3725	JUN	H. sapiens
3159	HMGA1	H. sapiens	4869	NPM1	H. sapiens
3159	HMGA1	H. sapiens	5468	PPARG	H. sapiens
3159	HMGA1	H. sapiens	6667	SP1	H. sapiens
3159	HMGA1	H. sapiens	983	CDK1	H. sapiens
3183	HNRNPC	H. sapiens	1457	CSNK2A1	H. sapiens
3183	HNRNPC	H. sapiens	2059	EPS8	H. sapiens
3183	HNRNPC	H. sapiens	3183	HNRNPC	H. sapiens
3183	HNRNPC	H. sapiens	3838	KPNA2	H. sapiens
3183	HNRNPC	H. sapiens	4005	LMO2	H. sapiens
3183	HNRNPC	H. sapiens	6386	SDCBP	H. sapiens
3183	HNRNPC	H. sapiens	7329	UBE2I	H. sapiens
3241	HPCAL1	H. sapiens	388677	NOTCH2NLA	H. sapiens
331	XIAP	H. sapiens	1163	CKS1B	H. sapiens
331	XIAP	H. sapiens	331	XIAP	H. sapiens
331	XIAP	H. sapiens	332	BIRC5	H. sapiens
331	XIAP	H. sapiens	4193	MDM2	H. sapiens
331	XIAP	H. sapiens	55093	NTAQ1	H. sapiens
331	XIAP	H. sapiens	5879	RAC1	H. sapiens
331	XIAP	H. sapiens	5894	RAF1	H. sapiens
331	XIAP	H. sapiens	7316	UBC	H. sapiens
331	XIAP	H. sapiens	836	CASP3	H. sapiens
331	XIAP	H. sapiens	91694	LONRF1	H. sapiens
331	XIAP	H. sapiens	9500	MAGED1	H. sapiens
332	BIRC5	H. sapiens	331	XIAP	H. sapiens
332	BIRC5	H. sapiens	332	BIRC5	H. sapiens
332	BIRC5	H. sapiens	55143	CDCA8	H. sapiens
332	BIRC5	H. sapiens	5901	RAN	H. sapiens
332	BIRC5	H. sapiens	836	CASP3	H. sapiens
332	BIRC5	H. sapiens	9212	AURKB	H. sapiens
3320	HSP90AA1	H. sapiens	1019	CDK4	H. sapiens
3320	HSP90AA1	H. sapiens	10273	STUB1	H. sapiens
3320	HSP90AA1	H. sapiens	1111	CHEK1	H. sapiens
3320	HSP90AA1	H. sapiens	1457	CSNK2A1	H. sapiens
3320	HSP90AA1	H. sapiens	1956	EGFR	H. sapiens
3320	HSP90AA1	H. sapiens	2099	ESR1	H. sapiens
3320	HSP90AA1	H. sapiens	27102	EIF2AK1	H. sapiens
3320	HSP90AA1	H. sapiens	3320	HSP90AA1	H. sapiens
3320	HSP90AA1	H. sapiens	3725	JUN	H. sapiens
3320	HSP90AA1	H. sapiens	4193	MDM2	H. sapiens
3320	HSP90AA1	H. sapiens	5048	PAFAH1B1	H. sapiens
3320	HSP90AA1	H. sapiens	5058	PAK1	H. sapiens
3320	HSP90AA1	H. sapiens	54583	EGLN1	H. sapiens
3320	HSP90AA1	H. sapiens	6667	SP1	H. sapiens
3320	HSP90AA1	H. sapiens	7157	TP53	H. sapiens
338	APOB	H. sapiens	948	CD36	H. sapiens
3479	IGF1	H. sapiens	3486	IGFBP3	H. sapiens
348	APOE	H. sapiens	2	A2M	H. sapiens
348	APOE	H. sapiens	71	ACTG1	H. sapiens
3481	IGF2	H. sapiens	11030	RBPMS	H. sapiens
3481	IGF2	H. sapiens	3486	IGFBP3	H. sapiens
3486	IGFBP3	H. sapiens	2335	FN1	H. sapiens
3486	IGFBP3	H. sapiens	3479	IGF1	H. sapiens
3486	IGFBP3	H. sapiens	3481	IGF2	H. sapiens
3486	IGFBP3	H. sapiens	5340	PLG	H. sapiens
3486	IGFBP3	H. sapiens	7018	TF	H. sapiens
3486	IGFBP3	H. sapiens	8038	ADAM12	H. sapiens
351	APP	H. sapiens	10513	APPBP2	H. sapiens
351	APP	H. sapiens	10987	COPS5	H. sapiens
351	APP	H. sapiens	11004	KIF2C	H. sapiens
351	APP	H. sapiens	1410	CRYAB	H. sapiens
351	APP	H. sapiens	1500	CTNND1	H. sapiens
351	APP	H. sapiens	1600	DAB1	H. sapiens
351	APP	H. sapiens	1956	EGFR	H. sapiens
351	APP	H. sapiens	2	A2M	H. sapiens
351	APP	H. sapiens	22919	MAPRE1	H. sapiens
351	APP	H. sapiens	23213	SULF1	H. sapiens
351	APP	H. sapiens	23533	PIK3R5	H. sapiens
351	APP	H. sapiens	2597	GAPDH	H. sapiens
351	APP	H. sapiens	27145	FILIP1	H. sapiens
351	APP	H. sapiens	29979	UBQLN1	H. sapiens
351	APP	H. sapiens	351	APP	H. sapiens
351	APP	H. sapiens	4176	MCM7	H. sapiens
351	APP	H. sapiens	5347	PLK1	H. sapiens
351	APP	H. sapiens	55388	MCM10	H. sapiens
351	APP	H. sapiens	56924	PAK6	H. sapiens
351	APP	H. sapiens	6464	SHC1	H. sapiens
351	APP	H. sapiens	6625	SNRNP70	H. sapiens
351	APP	H. sapiens	6790	AURKA	H. sapiens
351	APP	H. sapiens	6812	STXBP1	H. sapiens
351	APP	H. sapiens	80125	CCDC33	H. sapiens
351	APP	H. sapiens	836	CASP3	H. sapiens
351	APP	H. sapiens	83879	CDCA7	H. sapiens
351	APP	H. sapiens	8452	CUL3	H. sapiens
351	APP	H. sapiens	84708	LNX1	H. sapiens
351	APP	H. sapiens	8796	SCEL	H. sapiens
351	APP	H. sapiens	9099	USP2	H. sapiens
351	APP	H. sapiens	9221	NOLC1	H. sapiens
351	APP	H. sapiens	991	CDC20	H. sapiens
3561	IL2RG	H. sapiens	388677	NOTCH2NLA	H. sapiens
358	AQP1	H. sapiens	10253	SPRY2	H. sapiens
358	AQP1	H. sapiens	2353	FOS	H. sapiens
358	AQP1	H. sapiens	358	AQP1	H. sapiens
358	AQP1	H. sapiens	388677	NOTCH2NLA	H. sapiens
358	AQP1	H. sapiens	54793	KCTD9	H. sapiens
358	AQP1	H. sapiens	55118	CRTAC1	H. sapiens
358	AQP1	H. sapiens	6477	SIAH1	H. sapiens
358	AQP1	H. sapiens	6925	TCF4	H. sapiens
358	AQP1	H. sapiens	7205	TRIP6	H. sapiens
358	AQP1	H. sapiens	80817	CEP44	H. sapiens
361	AQP4	H. sapiens	361	AQP4	H. sapiens
3643	INSR	H. sapiens	3643	INSR	H. sapiens
3643	INSR	H. sapiens	4085	MAD2L1	H. sapiens
3643	INSR	H. sapiens	5781	PTPN11	H. sapiens
3643	INSR	H. sapiens	5796	PTPRK	H. sapiens
3643	INSR	H. sapiens	6464	SHC1	H. sapiens
3643	INSR	H. sapiens	8878	SQSTM1	H. sapiens
3688	ITGB1	H. sapiens	2316	FLNA	H. sapiens
3688	ITGB1	H. sapiens	2335	FN1	H. sapiens
3688	ITGB1	H. sapiens	6868	ADAM17	H. sapiens
3688	ITGB1	H. sapiens	8516	ITGA8	H. sapiens
369	ARAF	H. sapiens	51497	NELFCD	H. sapiens
369	ARAF	H. sapiens	5604	MAP2K1	H. sapiens
369	ARAF	H. sapiens	57085	AGTRAP	H. sapiens
3718	JAK3	H. sapiens	3561	IL2RG	H. sapiens
3718	JAK3	H. sapiens	6776	STAT5A	H. sapiens
3718	JAK3	H. sapiens	8651	SOCS1	H. sapiens
3725	JUN	H. sapiens	10987	COPS5	H. sapiens
3725	JUN	H. sapiens	1387	CREBBP	H. sapiens
3725	JUN	H. sapiens	1445	CSK	H. sapiens
3725	JUN	H. sapiens	1457	CSNK2A1	H. sapiens
3725	JUN	H. sapiens	2034	EPAS1	H. sapiens
3725	JUN	H. sapiens	2099	ESR1	H. sapiens
3725	JUN	H. sapiens	2353	FOS	H. sapiens
